Order ID;Order Date;Ship Date;IdShipMode;Customer ID
US-2017-132675;24/9/2017;28/9/2017;2;KF-16285
CA-2014-153808;6/4/2014;10/4/2014;1;FH-14275
US-2016-112396;9/2/2016;13/2/2016;2;JR-16210
CA-2014-141173;18/11/2014;20/11/2014;1;JC-16105
CA-2017-156664;18/12/2017;23/12/2017;2;BP-11290
CA-2015-140718;2/7/2015;4/7/2015;3;FA-14230
CA-2014-119977;8/10/2014;13/10/2014;1;DN-13690
US-2015-115343;22/9/2015;25/9/2015;3;FO-14305
CA-2017-163671;24/12/2017;30/12/2017;2;DP-13105
CA-2017-135909;13/10/2017;20/10/2017;2;JW-15220
US-2017-114356;20/8/2017;26/8/2017;2;TT-21460
CA-2015-125934;11/9/2015;18/9/2015;2;SN-20560
CA-2015-158148;20/12/2015;26/12/2015;2;JM-15865
CA-2014-120411;20/9/2014;23/9/2014;3;SB-20185
CA-2016-158260;4/11/2016;8/11/2016;2;CC-12475
CA-2017-101805;1/12/2017;6/12/2017;2;SH-19975
US-2014-105137;10/10/2014;10/10/2014;4;RB-19435
CA-2017-142489;14/11/2017;16/11/2017;1;TC-21295
US-2016-141264;13/8/2016;19/8/2016;2;CT-11995
CA-2017-126928;17/9/2017;23/9/2017;2;GZ-14470
US-2015-107944;23/3/2015;25/3/2015;3;AM-10360
CA-2016-135594;30/6/2016;3/7/2016;1;AH-10120
US-2017-115252;20/10/2017;25/10/2017;2;MY-18295
CA-2014-107398;25/8/2014;30/8/2014;2;BS-11590
CA-2014-169642;27/7/2014;30/7/2014;1;BB-10990
CA-2017-103968;1/12/2017;7/12/2017;2;ML-17755
CA-2016-147256;17/10/2016;21/10/2016;1;FC-14245
CA-2016-162159;16/9/2016;18/9/2016;3;CR-12625
CA-2015-111038;1/12/2015;6/12/2015;2;LC-16960
CA-2014-124723;5/8/2014;12/8/2014;2;GZ-14470
CA-2016-167241;15/8/2016;22/8/2016;2;BD-11320
CA-2015-163237;7/8/2015;9/8/2015;1;EM-14095
CA-2016-150483;31/5/2016;4/6/2016;2;BP-11290
US-2016-126431;1/7/2016;1/7/2016;4;SU-20665
CA-2016-139934;18/12/2016;20/12/2016;3;AY-10555
CA-2015-109603;26/1/2015;1/2/2015;2;EM-13825
CA-2017-160661;28/10/2017;1/11/2017;2;SA-20830
CA-2017-102610;4/11/2017;8/11/2017;2;CA-12265
US-2016-144057;9/5/2016;13/5/2016;2;CV-12805
CA-2014-160276;2/4/2014;8/4/2014;2;AH-10690
CA-2014-132983;28/4/2014;3/5/2014;2;DS-13180
CA-2016-145709;4/10/2016;8/10/2016;2;AH-10690
CA-2017-133928;11/6/2017;17/6/2017;2;ZC-21910
CA-2016-168032;30/1/2016;3/2/2016;2;DF-13135
CA-2015-143616;27/9/2015;29/9/2015;1;SS-20140
US-2015-168704;13/4/2015;17/4/2015;2;FP-14320
CA-2017-143252;18/12/2017;24/12/2017;2;HE-14800
CA-2016-102134;14/3/2016;19/3/2016;2;SP-20545
CA-2017-130036;27/8/2017;27/8/2017;4;BP-11185
CA-2015-134117;17/12/2015;19/12/2015;1;PG-18895
CA-2014-130918;22/8/2014;24/8/2014;1;JP-15520
CA-2016-159023;3/11/2016;5/11/2016;3;NW-18400
CA-2017-111717;10/10/2017;16/10/2017;2;SW-20245
CA-2014-154592;7/12/2014;8/12/2014;3;EH-14005
CA-2014-128622;15/11/2014;17/11/2014;1;SC-20260
CA-2017-148355;24/12/2017;28/12/2017;2;NC-18535
CA-2014-132913;24/12/2014;26/12/2014;3;AS-10090
CA-2017-150910;22/12/2017;28/12/2017;2;JL-15130
CA-2014-156790;8/8/2014;10/8/2014;1;VG-21790
CA-2014-126480;20/9/2014;24/9/2014;2;HG-14965
CA-2017-105620;25/12/2017;28/12/2017;3;JH-15430
CA-2017-150266;25/11/2017;30/11/2017;2;RO-19780
CA-2016-157280;5/11/2016;7/11/2016;3;LW-17125
CA-2017-106691;6/11/2017;12/11/2017;2;CC-12370
CA-2016-134180;3/11/2016;7/11/2016;2;JP-16135
CA-2014-166730;30/12/2014;1/1/2015;3;DD-13570
CA-2017-157469;2/12/2017;7/12/2017;2;ES-14080
CA-2017-122308;24/3/2017;28/3/2017;2;MV-17485
US-2014-149034;19/11/2014;21/11/2014;3;RD-19900
CA-2017-159226;25/4/2017;27/4/2017;1;RL-19615
CA-2017-156622;23/11/2017;26/11/2017;3;JP-15460
CA-2014-119529;3/11/2014;5/11/2014;1;DM-13345
CA-2015-150413;19/10/2015;24/10/2015;1;CS-11860
CA-2014-108182;6/2/2014;10/2/2014;1;DL-13315
CA-2016-110898;6/3/2016;12/3/2016;2;LC-16870
CA-2015-123092;3/12/2015;7/12/2015;2;JG-15115
US-2015-128587;24/12/2015;30/12/2015;2;HM-14860
US-2017-139577;1/10/2017;6/10/2017;2;TN-21040
CA-2017-159100;16/10/2017;21/10/2017;2;VP-21760
CA-2014-109043;15/8/2014;17/8/2014;3;CS-12355
US-2017-116491;11/11/2017;13/11/2017;3;PG-18820
CA-2017-122763;20/3/2017;20/3/2017;4;HG-14845
CA-2017-137785;13/5/2017;17/5/2017;2;MH-18115
CA-2014-133389;22/6/2014;22/6/2014;4;TB-21280
CA-2014-103807;2/12/2014;9/12/2014;2;EM-13825
CA-2015-102855;5/4/2015;6/4/2015;4;JF-15415
CA-2017-107825;18/11/2017;18/11/2017;4;NB-18655
CA-2017-106047;12/7/2017;18/7/2017;2;CS-11860
CA-2017-127803;19/5/2017;23/5/2017;2;ND-18460
CA-2015-137071;20/12/2015;21/12/2015;3;ED-13885
CA-2016-121447;21/2/2016;22/2/2016;3;EA-14035
CA-2017-143084;18/3/2017;22/3/2017;2;BP-11050
CA-2016-131639;17/12/2016;23/12/2016;2;NS-18640
CA-2016-161361;26/3/2016;28/3/2016;1;MV-17485
CA-2014-100706;16/12/2014;18/12/2014;1;LE-16810
CA-2015-129525;15/11/2015;20/11/2015;2;VP-21760
US-2016-141880;22/8/2016;23/8/2016;3;TC-21475
CA-2015-165799;29/6/2015;2/7/2015;3;SG-20470
CA-2016-102127;26/6/2016;2/7/2016;2;VP-21760
US-2016-152415;17/9/2016;22/9/2016;2;PO-18865
CA-2014-138198;18/7/2014;23/7/2014;2;JL-15130
CA-2017-128041;1/9/2017;1/9/2017;4;RW-19540
CA-2017-105823;22/6/2017;26/6/2017;2;RB-19465
CA-2014-152268;2/9/2014;7/9/2014;2;SC-20095
CA-2015-148873;1/10/2015;5/10/2015;2;EM-13960
CA-2015-166492;7/4/2015;10/4/2015;3;RP-19390
CA-2017-157420;21/11/2017;21/11/2017;4;HZ-14950
CA-2016-117121;17/12/2016;21/12/2016;2;AB-10105
CA-2014-138177;19/9/2014;24/9/2014;2;ND-18460
CA-2014-114335;28/9/2014;3/10/2014;2;XP-21865
CA-2015-168760;22/9/2015;26/9/2015;1;MM-18280
CA-2016-168830;7/11/2016;13/11/2016;2;ML-17395
CA-2017-137463;16/12/2017;20/12/2017;1;KM-16225
CA-2014-124513;21/9/2014;25/9/2014;2;SL-20155
CA-2015-165554;18/5/2015;22/5/2015;2;AJ-10780
CA-2014-141838;26/3/2014;31/3/2014;1;DK-12835
CA-2017-117009;22/9/2017;28/9/2017;2;BK-11260
CA-2015-128993;12/9/2015;17/9/2015;1;CC-12670
CA-2015-160227;2/11/2015;4/11/2015;3;ED-13885
CA-2015-149097;20/10/2015;24/10/2015;2;SV-20785
CA-2016-132304;14/6/2016;18/6/2016;2;AR-10825
CA-2015-136420;20/11/2015;21/11/2015;3;CS-12250
CA-2016-101623;28/2/2016;6/3/2016;2;RR-19525
US-2014-151015;14/10/2014;20/10/2014;2;BD-11500
CA-2017-152968;26/5/2017;30/5/2017;2;BM-11785
CA-2016-150077;4/2/2016;10/2/2016;2;MS-17365
CA-2016-106278;2/9/2016;5/9/2016;1;BM-11140
CA-2017-147550;4/12/2017;5/12/2017;3;KE-16420
CA-2015-136105;12/6/2015;16/6/2015;2;SZ-20035
CA-2016-142524;4/9/2016;8/9/2016;2;MB-18085
CA-2014-136336;21/4/2014;26/4/2014;2;DB-13555
US-2015-136259;5/11/2015;8/11/2015;3;CB-12415
US-2014-124625;3/11/2014;7/11/2014;2;SP-20650
CA-2016-108105;16/2/2016;23/2/2016;2;GW-14605
CA-2017-166898;11/9/2017;13/9/2017;1;KH-16630
CA-2017-169005;2/11/2017;6/11/2017;2;BG-11035
CA-2015-104038;6/2/2015;8/2/2015;3;LO-17170
CA-2016-126102;10/9/2016;12/9/2016;1;DV-13465
CA-2016-143406;26/9/2016;30/9/2016;2;LR-17035
CA-2015-150308;15/12/2015;20/12/2015;2;RR-19525
CA-2016-131093;17/9/2016;20/9/2016;1;TS-21610
US-2017-148831;13/10/2017;15/10/2017;3;AH-10210
CA-2015-162950;28/6/2015;3/7/2015;1;DW-13585
US-2015-132836;1/6/2015;5/6/2015;2;AJ-10945
US-2014-158365;12/4/2014;17/4/2014;2;SV-20785
CA-2017-152933;12/10/2017;16/10/2017;2;MG-17650
CA-2015-163181;7/11/2015;12/11/2015;2;AB-10105
CA-2015-132941;25/5/2015;28/5/2015;3;MM-18280
CA-2014-132010;13/10/2014;15/10/2014;3;MA-17995
CA-2016-135461;7/2/2016;10/2/2016;1;EB-13975
CA-2017-153045;19/1/2017;24/1/2017;1;NS-18505
US-2016-155971;6/6/2016;12/6/2016;2;RB-19795
CA-2017-122007;18/3/2017;20/3/2017;1;JK-15325
CA-2017-162250;24/11/2017;24/11/2017;4;PR-18880
US-2016-158288;26/11/2016;28/11/2016;1;EH-13945
CA-2016-128916;18/8/2016;20/8/2016;1;MA-17560
CA-2015-157028;28/11/2015;3/12/2015;2;MA-17995
CA-2017-112473;25/5/2017;1/6/2017;2;JL-15505
US-2017-147655;4/9/2017;5/9/2017;3;AS-10045
CA-2016-130911;24/3/2016;26/3/2016;1;DC-12850
CA-2017-100055;28/5/2017;1/6/2017;2;MD-17860
CA-2015-157805;31/8/2015;4/9/2015;2;RH-19510
CA-2016-124254;12/4/2016;17/4/2016;2;TB-21175
CA-2014-123400;2/2/2014;9/2/2014;2;EB-13930
CA-2014-106971;2/9/2014;8/9/2014;2;BM-11785
CA-2017-123029;30/9/2017;2/10/2017;1;BT-11530
CA-2016-139409;5/9/2016;7/9/2016;3;FW-14395
US-2017-166688;20/5/2017;26/5/2017;2;RD-19480
CA-2015-126970;20/9/2015;24/9/2015;2;TP-21130
US-2016-165505;23/1/2016;27/1/2016;2;CB-12535
US-2014-157070;1/6/2014;6/6/2014;2;QJ-19255
US-2015-106873;24/9/2015;29/9/2015;1;KM-16720
CA-2016-132990;1/8/2016;3/8/2016;1;KM-16660
CA-2014-102645;23/1/2014;28/1/2014;2;IM-15055
CA-2014-134215;4/8/2014;8/8/2014;2;ML-17395
CA-2016-118934;9/8/2016;14/8/2016;2;GH-14410
CA-2016-160108;8/12/2016;12/12/2016;2;AG-10900
CA-2015-164007;8/6/2015;12/6/2015;2;MG-17695
CA-2016-100300;24/6/2016;26/6/2016;1;MJ-17740
CA-2016-140571;15/3/2016;19/3/2016;2;SJ-20125
US-2016-155768;1/12/2016;1/12/2016;4;LB-16795
CA-2017-119424;12/6/2017;14/6/2017;1;SB-20185
CA-2016-118178;19/3/2016;24/3/2016;2;CC-12610
CA-2016-166618;14/11/2016;18/11/2016;2;DP-13000
CA-2017-156776;7/8/2017;11/8/2017;2;JL-15505
US-2015-130512;21/8/2015;25/8/2015;2;SM-20320
CA-2015-141810;2/11/2015;7/11/2015;2;BB-10990
CA-2014-146843;30/11/2014;6/12/2014;2;PB-19150
CA-2014-103310;10/5/2014;15/5/2014;2;GM-14680
CA-2016-152688;17/10/2016;20/10/2016;3;NR-18550
CA-2016-153836;30/10/2016;3/11/2016;2;EH-13765
CA-2016-104689;1/12/2016;5/12/2016;2;FH-14365
CA-2016-146423;21/4/2016;21/4/2016;4;BT-11680
CA-2017-140781;3/8/2017;7/8/2017;2;AB-10105
CA-2017-141747;3/8/2017;8/8/2017;1;SC-20230
CA-2017-142776;11/12/2017;14/12/2017;1;RS-19870
CA-2015-167479;14/3/2015;19/3/2015;2;AI-10855
CA-2014-144071;8/12/2014;15/12/2014;2;DJ-13420
US-2017-120908;30/9/2017;2/10/2017;3;BF-10975
CA-2016-152646;21/11/2016;26/11/2016;2;TH-21235
CA-2017-103765;24/11/2017;30/11/2017;2;JG-15310
US-2017-118157;14/11/2017;17/11/2017;3;AW-10930
US-2015-164238;16/8/2015;20/8/2015;2;JW-15955
CA-2017-103212;13/10/2017;14/10/2017;3;MH-18025
CA-2017-121160;4/11/2017;4/11/2017;4;FM-14290
CA-2017-140515;19/3/2017;24/3/2017;2;GZ-14545
CA-2014-153619;3/11/2014;3/11/2014;4;TC-21535
CA-2017-133718;23/7/2017;26/7/2017;3;TB-21520
CA-2014-148383;27/12/2014;31/12/2014;2;RP-19390
CA-2016-126732;2/9/2016;6/9/2016;2;LR-16915
CA-2017-138156;11/2/2017;14/2/2017;3;MM-17260
CA-2017-110310;27/10/2017;2/11/2017;2;NB-18655
CA-2014-113271;9/7/2014;14/7/2014;2;DS-13030
CA-2017-130106;22/5/2017;26/5/2017;2;VF-21715
CA-2016-127761;10/11/2016;14/11/2016;2;SW-20275
CA-2016-105354;2/12/2016;6/12/2016;2;PW-19030
CA-2017-155712;2/3/2017;8/3/2017;2;KD-16615
CA-2017-102309;23/9/2017;25/9/2017;1;DO-13645
CA-2014-168368;11/2/2014;15/2/2014;1;GA-14725
CA-2017-167976;11/11/2017;14/11/2017;1;JL-15505
CA-2017-111388;2/9/2017;2/9/2017;4;SU-20665
CA-2015-124499;9/10/2015;13/10/2015;2;FM-14380
US-2017-128118;24/11/2017;1/12/2017;2;MY-17380
CA-2014-125759;8/2/2014;9/2/2014;3;NM-18445
CA-2015-151869;25/9/2015;25/9/2015;4;CS-11950
US-2017-102183;21/8/2017;28/8/2017;2;PK-19075
CA-2016-100510;12/5/2016;17/5/2016;2;HM-14860
CA-2017-146983;2/9/2017;6/9/2017;2;AH-10210
US-2014-134054;10/10/2014;10/10/2014;4;FC-14335
CA-2016-113236;26/5/2016;29/5/2016;1;CP-12085
CA-2017-122539;1/12/2017;5/12/2017;2;SC-20305
CA-2016-166772;20/9/2016;24/9/2016;2;HJ-14875
US-2017-152898;11/9/2017;15/9/2017;2;CB-12025
CA-2016-160486;30/12/2016;4/1/2017;2;EH-14185
CA-2017-102218;2/9/2017;4/9/2017;1;LW-17215
CA-2014-161032;18/11/2014;23/11/2014;2;MK-17905
CA-2015-102778;21/11/2015;24/11/2015;3;JH-15820
CA-2017-154011;19/6/2017;26/6/2017;2;DB-13270
US-2017-165456;30/11/2017;3/12/2017;3;TB-21625
CA-2014-111857;23/4/2014;26/4/2014;1;NM-18445
CA-2014-163650;23/9/2014;25/9/2014;3;TT-21220
CA-2017-124114;2/3/2017;2/3/2017;4;RS-19765
US-2017-116505;17/11/2017;21/11/2017;1;TB-21625
CA-2017-161340;28/5/2017;1/6/2017;2;AM-10360
US-2015-163433;18/4/2015;22/4/2015;1;MP-17965
CA-2015-137603;19/9/2015;24/9/2015;2;MH-17290
CA-2014-128237;25/3/2014;30/3/2014;2;CA-12265
US-2016-102141;26/8/2016;31/8/2016;2;KD-16615
CA-2017-148642;6/3/2017;12/3/2017;2;DW-13540
CA-2015-111948;11/11/2015;11/11/2015;4;AG-10495
CA-2016-161907;5/4/2016;9/4/2016;2;JH-16180
CA-2017-124940;21/2/2017;26/2/2017;2;DK-13090
US-2017-108343;20/7/2017;25/7/2017;2;AR-10825
US-2016-111563;4/11/2016;8/11/2016;2;SM-20005
CA-2017-121853;23/9/2017;29/9/2017;2;DB-13660
US-2017-130687;7/9/2017;10/9/2017;3;PF-19225
CA-2015-164497;28/11/2015;30/11/2015;3;AJ-10945
US-2015-153283;12/11/2015;18/11/2015;2;EB-14110
CA-2016-108056;29/9/2016;3/10/2016;2;ES-14080
CA-2017-127726;11/9/2017;13/9/2017;1;SS-20410
CA-2017-110198;1/5/2017;2/5/2017;3;AG-10900
CA-2017-130715;16/9/2017;20/9/2017;2;CY-12745
CA-2014-155264;19/10/2014;22/10/2014;1;RP-19270
CA-2016-119123;13/3/2016;18/3/2016;2;DB-13360
CA-2017-109085;17/2/2017;20/2/2017;3;CK-12325
CA-2016-114860;22/12/2016;28/12/2016;2;DN-13690
CA-2016-159009;23/9/2016;27/9/2016;2;DP-13105
CA-2017-148411;24/9/2017;26/9/2017;3;RO-19780
CA-2015-110324;1/12/2015;5/12/2015;2;MA-17560
CA-2016-168046;25/1/2016;28/1/2016;1;JD-15895
CA-2017-111591;21/3/2017;25/3/2017;2;PS-18970
US-2014-166828;22/8/2014;25/8/2014;3;JF-15415
CA-2014-108147;8/6/2014;13/6/2014;2;RD-19480
CA-2016-154998;7/4/2016;9/4/2016;3;ES-14080
CA-2017-113460;7/11/2017;9/11/2017;1;KN-16390
CA-2015-111339;29/5/2015;31/5/2015;3;VP-21760
CA-2017-102820;7/5/2017;11/5/2017;2;CS-11950
CA-2016-149671;5/6/2016;9/6/2016;2;KB-16600
CA-2015-126347;14/12/2015;19/12/2015;1;AJ-10945
CA-2017-108756;25/12/2017;29/12/2017;2;PO-18865
CA-2017-155362;17/12/2017;21/12/2017;2;DP-13105
CA-2016-117625;10/5/2016;15/5/2016;2;GM-14500
CA-2014-154158;23/12/2014;27/12/2014;1;CC-12670
CA-2017-100433;11/8/2017;16/8/2017;2;SJ-20125
CA-2017-163097;27/8/2017;31/8/2017;2;SF-20200
US-2017-127292;19/1/2017;23/1/2017;2;RM-19375
CA-2015-163734;19/6/2015;24/6/2015;2;KM-16375
CA-2017-162474;13/3/2017;16/3/2017;3;FH-14275
CA-2015-130848;25/10/2015;25/10/2015;4;DG-13300
CA-2014-125997;20/9/2014;23/9/2014;3;MW-18220
CA-2016-103128;11/11/2016;15/11/2016;2;SC-20845
CA-2015-167696;16/9/2015;21/9/2015;2;BD-11500
CA-2014-159814;24/6/2014;28/6/2014;2;LP-17080
CA-2016-105459;12/8/2016;17/8/2016;1;NP-18700
CA-2017-141663;13/4/2017;17/4/2017;2;DP-13105
CA-2014-152618;14/3/2014;17/3/2014;3;RB-19465
CA-2017-162789;22/9/2017;24/9/2017;1;LC-17140
US-2017-110149;10/12/2017;13/12/2017;3;WB-21850
CA-2016-108959;10/3/2016;14/3/2016;1;MH-17785
CA-2015-164777;27/1/2015;29/1/2015;3;SC-20305
CA-2016-132017;26/9/2016;27/9/2016;3;MH-17620
CA-2015-127824;18/10/2015;22/10/2015;2;JC-15775
CA-2014-148285;27/10/2014;1/11/2014;2;RD-19810
CA-2017-152926;2/10/2017;4/10/2017;1;SC-20695
CA-2014-145254;23/7/2014;27/7/2014;2;NC-18535
CA-2014-116246;12/9/2014;17/9/2014;1;LW-17215
CA-2016-160479;15/9/2016;20/9/2016;2;AH-10585
CA-2014-167486;27/11/2014;1/12/2014;2;JO-15145
CA-2014-152100;11/5/2014;16/5/2014;2;VW-21775
CA-2015-166219;28/8/2015;1/9/2015;2;BP-11185
CA-2015-111864;19/6/2015;19/6/2015;4;PP-18955
CA-2015-119627;17/8/2015;23/8/2015;2;SC-20725
CA-2015-160787;25/9/2015;25/9/2015;4;BM-11785
CA-2017-107853;26/5/2017;31/5/2017;2;CD-11920
CA-2017-126144;31/7/2017;5/8/2017;2;GM-14680
US-2014-154655;12/10/2014;17/10/2014;2;BP-11050
CA-2014-100391;25/5/2014;29/5/2014;2;BW-11065
CA-2014-165477;29/12/2014;31/12/2014;1;RE-19405
CA-2017-165904;7/4/2017;11/4/2017;2;HR-14770
CA-2015-104052;1/3/2015;2/3/2015;3;TP-21565
CA-2015-168277;29/5/2015;3/6/2015;2;KB-16315
CA-2016-158617;22/9/2016;28/9/2016;2;AC-10660
CA-2017-136882;27/5/2017;3/6/2017;2;DN-13690
US-2016-148957;17/9/2016;23/9/2016;2;CC-12430
CA-2014-140032;8/9/2014;13/9/2014;2;TS-21340
CA-2017-145506;3/6/2017;7/6/2017;2;MO-17800
CA-2015-129546;28/9/2015;5/10/2015;2;RP-19855
CA-2016-140977;16/6/2016;19/6/2016;1;JL-15175
CA-2017-151855;27/5/2017;3/6/2017;2;BW-11110
CA-2014-138240;9/10/2014;14/10/2014;2;SJ-20500
CA-2014-101833;17/11/2014;22/11/2014;1;FG-14260
CA-2014-100867;19/10/2014;24/10/2014;2;EH-14125
US-2017-109610;25/11/2017;30/11/2017;1;BS-11590
CA-2014-156545;27/2/2014;3/3/2014;3;JS-16030
CA-2014-109127;21/12/2014;25/12/2014;2;JC-15775
CA-2016-126858;19/11/2016;23/11/2016;2;JM-15265
CA-2017-102925;5/11/2017;10/11/2017;1;CD-12280
CA-2015-100818;31/5/2015;5/6/2015;1;JM-15265
CA-2014-126193;7/9/2014;14/9/2014;2;SS-20410
CA-2017-150504;6/11/2017;12/11/2017;2;HG-14845
CA-2015-158351;20/6/2015;24/6/2015;1;BC-11125
CA-2014-122679;22/7/2014;28/7/2014;2;AB-10255
CA-2016-164770;2/12/2016;4/12/2016;1;MY-18295
CA-2017-130505;12/10/2017;12/10/2017;4;NF-18385
US-2017-125213;11/12/2017;13/12/2017;3;NB-18655
CA-2015-156566;1/10/2015;4/10/2015;3;EM-13960
US-2016-102232;5/8/2016;11/8/2016;2;MF-17665
CA-2017-111738;3/1/2017;7/1/2017;2;CM-12385
CA-2017-163188;7/11/2017;7/11/2017;4;EC-14050
CA-2016-105207;3/1/2016;8/1/2016;2;BO-11350
US-2016-123610;12/5/2016;16/5/2016;2;VM-21835
CA-2017-118213;5/11/2017;7/11/2017;3;AB-10060
CA-2016-149237;26/5/2016;30/5/2016;2;CM-12235
US-2015-158589;20/11/2015;24/11/2015;2;KW-16570
CA-2016-101329;22/4/2016;29/4/2016;2;MM-17920
CA-2016-113607;14/10/2016;18/10/2016;2;PW-19030
CA-2014-149104;5/4/2014;7/4/2014;1;RD-19900
CA-2016-105263;6/8/2016;11/8/2016;2;LM-17065
CA-2014-130575;14/12/2014;16/12/2014;3;CS-11845
CA-2017-142461;30/5/2017;3/6/2017;1;KT-16480
CA-2016-125220;14/10/2016;19/10/2016;2;BE-11410
CA-2014-100293;14/3/2014;18/3/2014;2;NF-18475
CA-2014-154165;17/2/2014;24/2/2014;2;DL-13315
CA-2015-123939;24/8/2015;26/8/2015;1;MS-17710
US-2017-104451;8/5/2017;12/5/2017;1;MM-18055
CA-2016-101189;4/2/2016;9/2/2016;2;JB-15400
CA-2014-169446;19/12/2014;25/12/2014;2;SG-20605
CA-2017-156958;5/12/2017;6/12/2017;3;PB-18805
CA-2017-101637;24/3/2017;25/3/2017;4;AC-10615
CA-2017-111759;8/7/2017;12/7/2017;2;MR-17545
CA-2017-102729;26/10/2017;31/10/2017;2;BF-11215
CA-2016-116596;27/10/2016;31/10/2016;2;BW-11200
CA-2017-124191;12/6/2017;14/6/2017;1;TS-21610
CA-2016-148747;25/9/2016;27/9/2016;3;AS-10045
US-2017-169488;7/9/2017;9/9/2017;3;AA-10375
CA-2015-135727;11/5/2015;16/5/2015;1;PS-18970
CA-2015-135251;6/8/2015;10/8/2015;2;RP-19270
CA-2014-166590;29/10/2014;2/11/2014;2;NC-18625
CA-2016-131744;18/6/2016;20/6/2016;1;SC-20770
CA-2015-160864;3/5/2015;6/5/2015;3;NF-18595
CA-2015-147690;10/11/2015;14/11/2015;2;SC-20020
CA-2015-163923;30/5/2015;3/6/2015;2;BD-11560
CA-2016-125724;22/9/2016;27/9/2016;2;SM-20950
CA-2015-111612;28/11/2015;2/12/2015;2;EB-14110
CA-2015-156853;3/12/2015;5/12/2015;1;HP-14815
CA-2014-103086;17/10/2014;19/10/2014;1;EB-14170
CA-2016-129280;3/5/2016;5/5/2016;3;SM-20905
CA-2015-161242;1/6/2015;8/6/2015;2;CG-12040
CA-2014-130428;31/3/2014;31/3/2014;4;TG-21640
CA-2017-104388;5/7/2017;7/7/2017;3;DK-12835
CA-2015-113131;24/9/2015;24/9/2015;4;MB-17305
CA-2015-148495;13/8/2015;13/8/2015;4;SF-20065
CA-2015-143147;26/5/2015;28/5/2015;1;PS-18760
CA-2017-152975;14/9/2017;16/9/2017;3;RB-19705
CA-2016-107475;7/6/2016;11/6/2016;2;RS-19870
CA-2017-116127;25/6/2017;27/6/2017;1;SB-20185
CA-2017-132584;26/8/2017;27/8/2017;3;HJ-14875
CA-2016-160598;26/8/2016;28/8/2016;3;SV-20815
CA-2016-108630;18/11/2016;18/11/2016;4;BE-11410
US-2017-129203;17/4/2017;22/4/2017;2;BM-11575
CA-2017-110940;23/7/2017;28/7/2017;2;AZ-10750
CA-2014-119172;11/5/2014;15/5/2014;2;HD-14785
US-2016-105452;28/7/2016;1/8/2016;2;BF-11005
CA-2017-108931;14/9/2017;19/9/2017;2;HZ-14950
CA-2017-104619;24/1/2017;29/1/2017;2;KD-16495
CA-2015-149517;19/9/2015;23/9/2015;2;FC-14245
CA-2015-116841;14/4/2015;18/4/2015;2;TP-21130
CA-2017-107797;8/5/2017;11/5/2017;1;EB-13705
CA-2016-117604;4/9/2016;9/9/2016;2;JP-15520
CA-2014-130155;19/5/2014;22/5/2014;3;TD-20995
CA-2016-129861;17/6/2016;23/6/2016;2;DM-13345
CA-2015-138625;2/11/2015;5/11/2015;3;EG-13900
US-2017-122672;4/11/2017;9/11/2017;2;HG-14965
CA-2017-117128;5/12/2017;8/12/2017;1;BF-11080
CA-2016-130638;16/5/2016;19/5/2016;1;SC-20095
CA-2017-144365;24/10/2017;30/10/2017;2;CS-11950
CA-2016-110086;18/9/2016;22/9/2016;2;BD-11320
CA-2014-128524;11/11/2014;13/11/2014;3;MZ-17515
CA-2016-140256;22/8/2016;29/8/2016;2;PW-19030
CA-2017-160633;16/11/2017;21/11/2017;2;BS-11380
CA-2014-115133;26/9/2014;30/9/2014;2;DA-13450
CA-2017-137449;29/6/2017;30/6/2017;3;ME-17725
CA-2017-103520;23/9/2017;25/9/2017;3;MH-17785
CA-2014-139283;23/11/2014;27/11/2014;2;BT-11440
CA-2014-118192;13/1/2014;18/1/2014;2;MM-17920
CA-2016-168844;31/5/2016;6/6/2016;2;NM-18520
CA-2017-154809;13/2/2017;17/2/2017;2;MH-17455
CA-2014-151330;14/10/2014;17/10/2014;3;TC-21295
CA-2014-124702;18/11/2014;25/11/2014;2;MH-17785
US-2017-125808;12/11/2017;15/11/2017;1;EP-13915
CA-2015-116638;28/1/2015;31/1/2015;1;JH-15985
CA-2014-104563;7/3/2014;12/3/2014;2;CM-12715
US-2017-107979;8/6/2017;13/6/2017;2;FO-14305
CA-2014-150518;19/11/2014;24/11/2014;2;MW-18220
CA-2016-107104;26/11/2016;30/11/2016;2;MS-17365
CA-2017-161893;23/1/2017;27/1/2017;2;HP-14815
CA-2014-156160;22/9/2014;29/9/2014;2;AS-10090
CA-2014-100860;26/3/2014;30/3/2014;1;CS-12505
CA-2016-160717;6/6/2016;11/6/2016;2;ME-17320
CA-2017-132619;31/8/2017;5/9/2017;2;MS-17770
US-2015-120957;7/12/2015;7/12/2015;4;KH-16690
CA-2017-157448;16/11/2017;20/11/2017;2;LC-16885
CA-2016-126270;23/4/2016;27/4/2016;2;AF-10870
CA-2017-145275;2/4/2017;6/4/2017;2;AH-10465
CA-2015-133396;13/8/2015;15/8/2015;3;GK-14620
US-2017-140312;13/11/2017;19/11/2017;2;KL-16645
CA-2016-114867;23/12/2016;28/12/2016;2;FM-14290
US-2014-164644;22/7/2014;24/7/2014;1;JL-15850
CA-2016-137393;6/5/2016;10/5/2016;2;GM-14500
US-2014-120175;28/11/2014;3/12/2014;2;MC-17635
CA-2016-144785;18/4/2016;23/4/2016;2;CS-12490
CA-2015-130113;27/12/2015;31/12/2015;2;AH-10030
